Date,State,Recovered,Deaths,Confirmed,
2020-06-22,Tripura,782,1,2023,
2020-06-22,India,248139,14015,702615,
2020-06-22,State Unassigned,0,0,7832,
2020-06-22,Uttar Pradesh,11601,569,30492,
2020-06-22,Uttarakhand,1521,28,3951,
2020-06-22,West Bengal,8687,569,23614,
2020-06-23,Andaman and Nicobar Islands,40,0,90,
2020-06-23,Andhra Pradesh,4592,119,14545,
2020-06-23,Arunachal Pradesh,38,0,196,
2020-06-23,Assam,3763,9,9829,
2020-06-23,Bihar,6027,54,14131,
2020-06-23,Chandigarh,322,6,746,
2020-06-23,Chhattisgarh,1527,12,3924,
2020-06-23,Delhi,39313,2301,108216,
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,27,0,148,
2020-06-23,Goa,205,2,1116,
2020-06-23,Gujarat,20521,1711,50661,
2020-06-23,Himachal Pradesh,432,7,1214,
2020-06-23,Haryana,6498,178,18196,
2020-06-23,Jharkhand,1520,11,3724,
2020-06-23,Jammu and Kashmir,3642,87,9965,
2020-06-23,Karnataka,6004,150,15875,
2020-06-23,Kerala,1809,23,5284,
2020-06-23,Ladakh,148,1,1081,
2020-06-23,Maharashtra,69631,6531,215172,
2020-06-23,Meghalaya,41,1,88,
2020-06-23,Manipur,258,0,1179,
2020-06-23,Madhya Pradesh,9335,525,22121,
2020-06-23,Mizoram,19,0,161,
2020-06-23,Nagaland,141,0,471,
2020-06-23,Odisha,3988,24,9482,
2020-06-23,Punjab,3047,105,7549,
2020-06-23,Puducherry,165,9,576,
2020-06-23,Rajasthan,12213,365,28205,
2020-06-23,Sikkim,29,0,108,
2020-06-23,Telangana,4224,220,13997,
2020-06-23,Tamil Nadu,35339,833,100775,
2020-06-23,Tripura,807,1,2071,
2020-06-23,India,258601,14483,729201,
2020-06-23,State Unassigned,0,0,8015,
2020-06-23,Uttar Pradesh,12116,588,31597,
2020-06-23,Uttarakhand,1602,30,4167,
2020-06-23,West Bengal,9218,580,24526,
2020-06-24,Andaman and Nicobar Islands,41,0,97,
2020-06-24,Andhra Pradesh,4779,129,15239,
2020-06-24,Arunachal Pradesh,38,1,199,
2020-06-24,Assam,3959,9,10251,
2020-06-24,Bihar,6106,55,14434,
2020-06-24,Chandigarh,322,6,748,
2020-06-24,Chhattisgarh,1601,12,4032,
2020-06-24,Delhi,41437,2365,114192,
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,30,0,164,
2020-06-24,Goa,289,2,1242,
2020-06-24,Gujarat,21096,1736,51833,
2020-06-24,Himachal Pradesh,466,7,1279,
2020-06-24,Haryana,6925,188,19123,
2020-06-24,Jharkhand,1575,12,3806,
2020-06-24,Jammu and Kashmir,3818,88,10328,
2020-06-24,Karnataka,6153,164,16435,
2020-06-24,Kerala,1890,23,5517,
2020-06-24,Ladakh,274,1,1207,
2020-06-24,Maharashtra,73792,6739,223430,
2020-06-24,Meghalaya,41,1,88,
2020-06-24,Manipur,328,0,1298,
2020-06-24,Madhya Pradesh,9473,534,22455,
2020-06-24,Mizoram,24,0,169,
2020-06-24,Nagaland,148,0,495,
2020-06-24,Odisha,4123,24,9899,
2020-06-24,Punjab,3099,113,7839,
2020-06-24,Puducherry,176,9,646,
2020-06-24,Rajasthan,12611,375,28995,
2020-06-24,Sikkim,39,0,122,
2020-06-24,Telangana,4361,225,15030,
2020-06-24,Tamil Nadu,37763,866,106097,
2020-06-24,Tripura,904,1,2168,
2020-06-24,India,271690,14907,759582,
2020-06-24,State Unassigned,0,0,8141,
2020-06-24,Uttar Pradesh,12586,596,32739,
2020-06-24,Uttarakhand,1721,35,4379,
2020-06-24,West Bengal,9702,591,25466,
2020-06-25,Andaman and Nicobar Islands,41,0,99,
2020-06-25,Andhra Pradesh,4988,136,16008,
2020-06-25,Arunachal Pradesh,42,1,215,
2020-06-25,Assam,4034,9,10690,
2020-06-25,Bihar,6480,56,15024,
2020-06-25,Chandigarh,329,6,758,
2020-06-25,Chhattisgarh,1729,12,4197,
2020-06-25,Delhi,44765,2429,120974,
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,38,0,192,
2020-06-25,Goa,335,2,1332,
2020-06-25,Gujarat,21506,1754,52838,
2020-06-25,Himachal Pradesh,474,8,1321,
2020-06-25,Haryana,7380,198,20041,
2020-06-25,Jharkhand,1605,12,3880,
2020-06-25,Jammu and Kashmir,3967,90,10606,
2020-06-25,Karnataka,6672,170,17402,
2020-06-25,Kerala,1943,23,5693,
2020-06-25,Ladakh,358,1,1300,
2020-06-25,Maharashtra,77453,6931,232125,
2020-06-25,Meghalaya,42,1,89,
2020-06-25,Manipur,354,0,1410,
2020-06-25,Madhya Pradesh,9619,542,22756,
2020-06-25,Mizoram,30,0,175,
2020-06-25,Nagaland,160,0,515,
2020-06-25,Odisha,4291,24,10277,
2020-06-25,Punjab,3192,120,8081,
2020-06-25,Puducherry,187,9,698,
2020-06-25,Rajasthan,12840,379,29515,
2020-06-25,Sikkim,39,0,124,
2020-06-25,Telangana,4688,230,16282,
2020-06-25,Tamil Nadu,39999,911,111887,
2020-06-25,Tripura,1026,1,2322,
2020-06-25,India,285673,15308,792171,
2020-06-25,State Unassigned,0,0,8493,
2020-06-25,Uttar Pradesh,13119,611,33923,
2020-06-25,Uttarakhand,1758,36,4485,
2020-06-25,West Bengal,10190,606,26444,
2020-06-26,Andaman and Nicobar Islands,43,0,115,
2020-06-26,Andhra Pradesh,5196,146,16831,
2020-06-26,Arunachal Pradesh,49,1,224,
2020-06-26,Assam,4248,9,11177,
2020-06-26,Bihar,6669,56,15403,
2020-06-26,Chandigarh,335,6,766,
2020-06-26,Chhattisgarh,1885,13,4443,
2020-06-26,Delhi,47091,2492,126823,
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,50,0,219,
2020-06-26,Goa,370,2,1411,
2020-06-26,Gujarat,22038,1772,53968,
2020-06-26,Himachal Pradesh,494,8,1366,
2020-06-26,Haryana,8016,211,21111,
2020-06-26,Jharkhand,1647,12,3953,
2020-06-26,Jammu and Kashmir,4080,91,10933,
2020-06-26,Karnataka,6918,180,18103,
2020-06-26,Kerala,2008,23,5908,
2020-06-26,Ladakh,467,1,1414,
2020-06-26,Maharashtra,79815,7106,239686,
2020-06-26,Meghalaya,42,1,91,
2020-06-26,Manipur,393,0,1468,
2020-06-26,Madhya Pradesh,9804,546,23148,
2020-06-26,Mizoram,47,0,194,
2020-06-26,Nagaland,162,0,533,
2020-06-26,Odisha,4422,24,10626,
2020-06-26,Punjab,3201,122,8280,
2020-06-26,Puducherry,203,9,746,
2020-06-26,Rajasthan,13062,380,30102,
2020-06-26,Sikkim,39,0,126,
2020-06-26,Telangana,4766,237,17352,
2020-06-26,Tamil Nadu,41357,957,116936,
2020-06-26,Tripura,1062,1,2393,
2020-06-26,India,295919,15689,821053,
2020-06-26,State Unassigned,0,0,8123,
2020-06-26,Uttar Pradesh,13583,630,35156,
2020-06-26,Uttarakhand,1822,37,4584,
2020-06-26,West Bengal,10535,616,27341,
2020-06-27,Andaman and Nicobar Islands,43,0,115,
2020-06-27,Andhra Pradesh,5480,157,17922,
2020-06-27,Arunachal Pradesh,54,1,232,
2020-06-27,Assam,4815,10,11991,
2020-06-27,Bihar,6930,58,15968,
2020-06-27,Chandigarh,335,6,769,
2020-06-27,Chhattisgarh,1937,13,4560,
2020-06-27,Delhi,49301,2558,132047,
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,56,0,240,
2020-06-27,Goa,420,2,1550,
2020-06-27,Gujarat,22417,1790,54980,
2020-06-27,Himachal Pradesh,501,8,1403,
2020-06-27,Haryana,8472,218,22117,
2020-06-27,Jharkhand,1724,12,4075,
2020-06-27,Jammu and Kashmir,4225,93,11284,
2020-06-27,Karnataka,7289,191,19403,
2020-06-27,Kerala,2110,23,6205,
2020-06-27,Ladakh,554,1,1515,
2020-06-27,Maharashtra,84245,7273,250651,
2020-06-27,Meghalaya,42,1,91,
2020-06-27,Manipur,432,0,1524,
2020-06-27,Madhya Pradesh,9971,550,23486,
2020-06-27,Mizoram,55,0,205,
2020-06-27,Nagaland,164,0,551,
2020-06-27,Odisha,4606,25,10981,
2020-06-27,Punjab,3320,128,8504,
2020-06-27,Puducherry,221,10,850,
2020-06-27,Rajasthan,13367,391,30702,
2020-06-27,Sikkim,49,0,136,
2020-06-27,Telangana,4928,243,18607,
2020-06-27,Tamil Nadu,44094,1025,123454,
2020-06-27,Tripura,1078,1,2418,
2020-06-27,India,310148,16103,855838,
2020-06-27,State Unassigned,0,0,8023,
2020-06-27,Uttar Pradesh,14215,649,36413,
2020-06-27,Uttarakhand,1909,37,4737,
2020-06-27,West Bengal,10789,629,28129,
2020-06-28,Andaman and Nicobar Islands,45,0,128,
2020-06-28,Andhra Pradesh,5908,169,19175,
2020-06-28,Arunachal Pradesh,60,1,243,
2020-06-28,Assam,5089,11,12593,
2020-06-28,Bihar,7156,62,16442,
2020-06-28,Chandigarh,336,6,773,
2020-06-28,Chhattisgarh,2062,13,4769,
2020-06-28,Delhi,52607,2623,138307,
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,69,0,257,
2020-06-28,Goa,478,3,1679,
2020-06-28,Gujarat,22808,1809,56014,
2020-06-28,Himachal Pradesh,518,8,1442,
2020-06-28,Haryana,8917,223,22969,
2020-06-28,Jharkhand,1793,12,4169,
2020-06-28,Jammu and Kashmir,4316,94,11503,
2020-06-28,Karnataka,7509,207,20906,
2020-06-28,Kerala,2152,23,6365,
2020-06-28,Ladakh,586,1,1550,
2020-06-28,Maharashtra,86575,7429,258630,
2020-06-28,Meghalaya,42,1,93,
2020-06-28,Manipur,455,0,1640,
2020-06-28,Madhya Pradesh,10084,557,23827,
2020-06-28,Mizoram,55,0,206,
2020-06-28,Nagaland,164,0,579,
2020-06-28,Odisha,4743,28,11385,
2020-06-28,Punjab,3526,133,8875,
2020-06-28,Puducherry,252,11,911,
2020-06-28,Rajasthan,13611,399,31281,
2020-06-28,Sikkim,49,0,137,
2020-06-28,Telangana,5172,247,19838,
2020-06-28,Tamil Nadu,45537,1079,128891,
2020-06-28,Tripura,1086,1,2438,
2020-06-28,India,321779,16487,887463,
2020-06-28,State Unassigned,0,0,7839,
2020-06-28,Uttar Pradesh,14808,660,37615,
2020-06-28,Uttarakhand,2018,38,4879,
2020-06-28,West Bengal,11193,639,29115,
2020-06-29,Andaman and Nicobar Islands,45,0,135,
2020-06-29,Andhra Pradesh,6232,180,20303,
2020-06-29,Arunachal Pradesh,61,1,249,
2020-06-29,Assam,5334,11,13140,
2020-06-29,Bihar,7374,63,17055,
2020-06-29,Chandigarh,349,6,789,
2020-06-29,Chhattisgarh,2150,13,4958,
2020-06-29,Delhi,56235,2680,144076,
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,75,0,278,
2020-06-29,Goa,524,3,1778,
2020-06-29,Gujarat,23248,1828,57099,
2020-06-29,Himachal Pradesh,556,8,1506,
2020-06-29,Haryana,9502,232,23944,
2020-06-29,Jharkhand,1849,15,4290,
2020-06-29,Jammu and Kashmir,4585,95,11917,
2020-06-29,Karnataka,7685,226,22206,
2020-06-29,Kerala,2231,24,6567,
2020-06-29,Ladakh,616,1,1581,
2020-06-29,Maharashtra,88960,7610,266453,
2020-06-29,Meghalaya,42,1,94,
2020-06-29,Manipur,494,0,1721,
2020-06-29,Madhya Pradesh,10199,564,24133,
2020-06-29,Mizoram,61,0,212,
2020-06-29,Nagaland,168,0,619,
2020-06-29,Odisha,4946,30,11835,
2020-06-29,Punjab,3764,138,9320,
2020-06-29,Puducherry,262,11,963,
2020-06-29,Rajasthan,13921,405,31986,
2020-06-29,Sikkim,49,0,137,
2020-06-29,Telangana,5582,253,21229,
2020-06-29,Tamil Nadu,47749,1141,135114,
2020-06-29,Tripura,1092,1,2478,
2020-06-29,India,335276,16904,919716,
2020-06-29,State Unassigned,0,0,7285,
2020-06-29,Uttar Pradesh,15506,672,39006,
2020-06-29,Uttarakhand,2111,39,4981,
2020-06-29,West Bengal,11719,653,30279,
2020-06-30,Andaman and Nicobar Islands,45,0,142,
2020-06-30,Andhra Pradesh,6511,187,21293,
2020-06-30,Arunachal Pradesh,62,1,254,
2020-06-30,Assam,5648,12,14068,
2020-06-30,Bihar,7544,68,17599,
2020-06-30,Chandigarh,364,6,810,
2020-06-30,Chhattisgarh,2250,13,5121,
2020-06-30,Delhi,58348,2742,148450,
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,82,0,295,
2020-06-30,Goa,596,3,1914,
2020-06-30,Gujarat,23670,1848,58161,
2020-06-30,Himachal Pradesh,575,9,1537,
2020-06-30,Haryana,9972,236,24756,
2020-06-30,Jharkhand,1884,15,4389,
2020-06-30,Jammu and Kashmir,4722,101,12320,
2020-06-30,Karnataka,7920,246,23408,
2020-06-30,Kerala,2306,25,6774,
2020-06-30,Ladakh,648,1,1622,
2020-06-30,Maharashtra,90911,7855,273527,
2020-06-30,Meghalaya,42,1,96,
2020-06-30,Manipur,553,0,1787,
2020-06-30,Madhya Pradesh,10395,572,24560,
2020-06-30,Mizoram,122,0,282,
2020-06-30,Nagaland,168,0,627,
2020-06-30,Odisha,5189,32,12286,
2020-06-30,Punjab,3867,144,9579,
2020-06-30,Puducherry,272,12,998,
2020-06-30,Rajasthan,14220,413,32641,
2020-06-30,Sikkim,50,0,138,
2020-06-30,Telangana,7294,260,23893,
2020-06-30,Tamil Nadu,50074,1201,141442,
2020-06-30,Tripura,1092,1,2486,
2020-06-30,India,347841,17410,951042,
2020-06-30,State Unassigned,0,0,7004,
2020-06-30,Uttar Pradesh,16084,697,40273,
2020-06-30,Uttarakhand,2231,41,5153,
2020-06-30,West Bengal,12130,668,31357,
2020-07-01,Andaman and Nicobar Islands,50,0,150,
2020-07-01,Andhra Pradesh,6988,193,22433,
2020-07-01,Arunachal Pradesh,66,1,262,
2020-07-01,Assam,5832,12,14800,
2020-07-01,Bihar,7811,73,18088,
2020-07-01,Chandigarh,367,6,819,
2020-07-01,Chhattisgarh,2303,14,5257,
2020-07-01,Delhi,59992,2803,152597,
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,109,0,338,
2020-07-01,Goa,670,4,2061,
2020-07-01,Gujarat,24038,1869,59225,
2020-07-01,Himachal Pradesh,617,9,1605,
2020-07-01,Haryana,10499,240,25680,
2020-07-01,Jharkhand,1931,15,4471,
2020-07-01,Jammu and Kashmir,4856,105,12656,
2020-07-01,Karnataka,8065,253,24832,
2020-07-01,Kerala,2438,26,7058,
2020-07-01,Ladakh,694,1,1685,
2020-07-01,Maharashtra,93154,8053,281505,
2020-07-01,Meghalaya,42,1,98,
2020-07-01,Manipur,579,0,1839,
2020-07-01,Madhya Pradesh,10655,581,25097,
2020-07-01,Mizoram,123,0,283,
2020-07-01,Nagaland,182,0,683,
2020-07-01,Odisha,5353,33,12702,
2020-07-01,Punjab,3989,149,9806,
2020-07-01,Puducherry,301,12,1052,
2020-07-01,Rajasthan,14574,421,33307,
2020-07-01,Sikkim,52,0,141,
2020-07-01,Telangana,8082,267,25706,
2020-07-01,Tamil Nadu,52926,1264,148239,
2020-07-01,Tripura,1093,1,2495,
2020-07-01,India,359905,17848,982974,
2020-07-01,State Unassigned,0,0,6915,
2020-07-01,Uttar Pradesh,16629,718,41403,
2020-07-01,Uttarakhand,2317,41,5305,
2020-07-01,West Bengal,12528,683,32381,
2020-07-02,Andaman and Nicobar Islands,51,0,160,
2020-07-02,Andhra Pradesh,7313,198,23608,
2020-07-02,Arunachal Pradesh,71,1,304,
2020-07-02,Assam,6107,14,15556,
2020-07-02,Bihar,7994,78,18754,
2020-07-02,Chandigarh,389,6,845,
2020-07-02,Chhattisgarh,2362,14,5389,
2020-07-02,Delhi,63007,2864,158046,
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,112,0,366,
2020-07-02,Goa,734,4,2220,
2020-07-02,Gujarat,24601,1888,60488,
2020-07-02,Himachal Pradesh,632,9,1655,
2020-07-02,Haryana,11019,251,26779,
2020-07-02,Jharkhand,1988,15,4588,
2020-07-02,Jammu and Kashmir,4974,115,12938,
2020-07-02,Karnataka,8336,272,26624,
2020-07-02,Kerala,2640,26,7420,
2020-07-02,Ladakh,729,1,1721,
2020-07-02,Maharashtra,101172,8178,295976,
2020-07-02,Meghalaya,43,1,102,
2020-07-02,Manipur,616,0,1895,
2020-07-02,Madhya Pradesh,10815,589,25510,
2020-07-02,Mizoram,126,0,288,
2020-07-02,Nagaland,197,0,732,
2020-07-02,Odisha,5502,35,13082,
2020-07-02,Punjab,4144,152,10080,
2020-07-02,Puducherry,331,12,1145,
2020-07-02,Rajasthan,14948,430,34040,
2020-07-02,Sikkim,52,0,153,
2020-07-02,Telangana,9069,275,27914,
2020-07-02,Tamil Nadu,56021,1321,155734,
2020-07-02,Tripura,1146,1,2587,
2020-07-02,India,379904,18226,1025298,
2020-07-02,State Unassigned,0,0,6832,
2020-07-02,Uttar Pradesh,17221,735,42781,
2020-07-02,Uttarakhand,2405,42,5431,
2020-07-02,West Bengal,13037,699,33555,
2020-07-03,Andaman and Nicobar Islands,54,0,170,
2020-07-03,Andhra Pradesh,7632,206,24772,
2020-07-03,Arunachal Pradesh,75,1,328,
2020-07-03,Assam,6328,14,16142,
2020-07-03,Bihar,8211,84,19403,
2020-07-03,Chandigarh,393,6,853,
2020-07-03,Chhattisgarh,2414,14,5493,
2020-07-03,Delhi,65624,2923,163242,
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,133,0,437,
2020-07-03,Goa,772,4,2352,
2020-07-03,Gujarat,24941,1906,61533,
2020-07-03,Himachal Pradesh,671,9,1713,
2020-07-03,Haryana,11691,255,27949,
2020-07-03,Jharkhand,2001,15,4713,
2020-07-03,Jammu and Kashmir,5075,119,13213,
2020-07-03,Karnataka,8807,293,28810,
2020-07-03,Kerala,2841,26,7832,
2020-07-03,Ladakh,776,1,1779,
2020-07-03,Maharashtra,104687,8376,306053,
2020-07-03,Meghalaya,43,1,106,
2020-07-03,Manipur,639,0,1955,
2020-07-03,Madhya Pradesh,11049,593,25939,
2020-07-03,Mizoram,127,0,289,
2020-07-03,Nagaland,228,0,767,
2020-07-03,Odisha,5705,37,13848,
2020-07-03,Punjab,4266,157,10360,
2020-07-03,Puducherry,384,13,1221,
2020-07-03,Rajasthan,15281,440,34773,
2020-07-03,Sikkim,52,0,154,
2020-07-03,Telangana,10195,283,30940,
2020-07-03,Tamil Nadu,58378,1385,162484,
2020-07-03,Tripura,1199,1,2733,
2020-07-03,India,394321,18670,1062877,
2020-07-03,State Unassigned,0,0,6031,
2020-07-03,Uttar Pradesh,17597,749,44143,
2020-07-03,Uttarakhand,2481,42,5571,
2020-07-03,West Bengal,13571,717,34776,
2020-07-04,Andaman and Nicobar Islands,66,0,185,
2020-07-04,Andhra Pradesh,8008,218,25925,
2020-07-04,Arunachal Pradesh,76,1,336,
2020-07-04,Assam,6744,14,17760,
2020-07-04,Bihar,8488,88,20033,
2020-07-04,Chandigarh,395,6,860,
2020-07-04,Chhattisgarh,2526,14,5701,
2020-07-04,Delhi,68256,3004,168460,
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,142,0,483,
2020-07-04,Goa,825,6,2515,
2020-07-04,Gujarat,25414,1927,62739,
2020-07-04,Himachal Pradesh,696,10,1752,
2020-07-04,Haryana,12257,260,29065,
2020-07-04,Jharkhand,2035,18,4792,
2020-07-04,Jammu and Kashmir,5143,127,13516,
2020-07-04,Karnataka,9246,335,31130,
2020-07-04,Kerala,3050,26,8281,
2020-07-04,Ladakh,826,1,1832,
2020-07-04,Maharashtra,108082,8671,316817,
2020-07-04,Meghalaya,43,1,114,
2020-07-04,Manipur,667,0,1992,
2020-07-04,Madhya Pradesh,11234,598,26436,
2020-07-04,Mizoram,130,0,294,
2020-07-04,Nagaland,228,0,791,
2020-07-04,Odisha,5934,43,14578,
2020-07-04,Punjab,4306,162,10577,
2020-07-04,Puducherry,405,14,1323,
2020-07-04,Rajasthan,15640,447,35619,
2020-07-04,Sikkim,52,0,155,
2020-07-04,Telangana,11537,288,34137,
2020-07-04,Tamil Nadu,60592,1450,169043,
2020-07-04,Tripura,1202,1,2761,
2020-07-04,India,409067,19281,1102252,
2020-07-04,State Unassigned,0,0,4999,
2020-07-04,Uttar Pradesh,18154,773,45481,
2020-07-04,Uttarakhand,2502,42,5637,
2020-07-04,West Bengal,14166,736,36133,
2020-07-05,Andaman and Nicobar Islands,72,0,197,
2020-07-05,Andhra Pradesh,8422,232,27351,
2020-07-05,Arunachal Pradesh,78,1,348,
2020-07-05,Assam,7434,14,19185,
2020-07-05,Bihar,8765,90,20715,
2020-07-05,Chandigarh,395,6,867,
2020-07-05,Chhattisgarh,2578,14,5799,
2020-07-05,Delhi,71339,3067,173850,
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,159,0,532,
2020-07-05,Goa,936,7,2704,
2020-07-05,Gujarat,25900,1945,63968,
2020-07-05,Himachal Pradesh,724,10,1797,
2020-07-05,Haryana,12944,265,30214,
2020-07-05,Jharkhand,2045,19,4871,
2020-07-05,Jammu and Kashmir,5255,132,13816,
2020-07-05,Karnataka,9849,372,33695,
2020-07-05,Kerala,3176,26,8632,
2020-07-05,Ladakh,826,1,1832,
2020-07-05,Maharashtra,111740,8822,327181,
2020-07-05,Meghalaya,43,1,116,
2020-07-05,Manipur,689,0,2055,
2020-07-05,Madhya Pradesh,11411,608,26949,
2020-07-05,Mizoram,133,0,319,
2020-07-05,Nagaland,231,0,821,
2020-07-05,Odisha,6224,46,15340,
2020-07-05,Punjab,4408,164,10855,
2020-07-05,Puducherry,448,14,1408,
2020-07-05,Rajasthan,15928,456,36548,
2020-07-05,Sikkim,61,0,186,
2020-07-05,Telangana,12703,295,36900,
2020-07-05,Tamil Nadu,62778,1510,175439,
2020-07-05,Tripura,1206,1,2788,
2020-07-05,India,424896,19702,1142444,
2020-07-05,State Unassigned,0,0,4629,
2020-07-05,Uttar Pradesh,18761,785,47253,
2020-07-05,Uttarakhand,2524,42,5690,
2020-07-05,West Bengal,14711,757,37594,
2020-07-06,Andaman and Nicobar Islands,74,0,215,
2020-07-06,Andhra Pradesh,8920,239,29178,
2020-07-06,Arunachal Pradesh,92,2,364,
2020-07-06,Assam,7942,14,20479,
2020-07-06,Bihar,9014,97,21251,
2020-07-06,Chandigarh,401,6,894,
2020-07-06,Chhattisgarh,2644,14,5963,
2020-07-06,Delhi,72088,3115,176026,
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,175,0,575,
2020-07-06,Goa,1061,7,2881,
2020-07-06,Gujarat,26323,1962,65143,
2020-07-06,Himachal Pradesh,750,10,1837,
2020-07-06,Haryana,13335,276,31115,
2020-07-06,Jharkhand,2068,20,4942,
2020-07-06,Jammu and Kashmir,5318,138,14131,
2020-07-06,Karnataka,10529,402,36248,
2020-07-06,Kerala,3343,28,8994,
2020-07-06,Ladakh,836,1,1842,
2020-07-06,Maharashtra,115262,9026,336275,
2020-07-06,Meghalaya,43,1,132,
2020-07-06,Manipur,734,0,2124,
2020-07-06,Madhya Pradesh,11579,617,27480,
2020-07-06,Mizoram,133,0,330,
2020-07-06,Nagaland,243,0,868,
2020-07-06,Odisha,6486,48,16060,
2020-07-06,Punjab,4494,169,11154,
2020-07-06,Puducherry,480,14,1505,
2020-07-06,Rajasthan,16278,461,37427,
2020-07-06,Sikkim,65,0,190,
2020-07-06,Telangana,14781,306,40820,
2020-07-06,Tamil Nadu,66571,1571,183120,
2020-07-06,Tripura,1219,1,2912,
2020-07-06,India,440211,20175,1180732,
2020-07-06,State Unassigned,0,0,4913,
2020-07-06,Uttar Pradesh,19109,809,48554,
2020-07-06,Uttarakhand,2586,42,5789,
2020-07-06,West Bengal,15235,779,39001,
2020-07-07,Andaman and Nicobar Islands,74,0,221,
2020-07-07,Andhra Pradesh,9745,252,31194,
2020-07-07,Arunachal Pradesh,105,2,383,
2020-07-07,Assam,8330,16,21683,
2020-07-07,Bihar,9338,98,21964,
2020-07-07,Chandigarh,401,7,900,
2020-07-07,Chhattisgarh,2728,14,6157,
2020-07-07,Delhi,74217,3165,180213,
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,185,1,613,
2020-07-07,Goa,1156,8,3067,
2020-07-07,Gujarat,26744,1979,66359,
2020-07-07,Himachal Pradesh,777,10,1870,
2020-07-07,Haryana,13645,279,31923,
2020-07-07,Jharkhand,2104,22,5144,
2020-07-07,Jammu and Kashmir,5399,143,14473,
