Updated On,State,First Dose Administered,Second Dose Administered,Total Doses Administered
2021-07-09,Arunachal Pradesh,583283.0,108549.0,691832.0
2021-07-09,Assam,6462377.0,1328658.0,7791035.0
2021-07-09,Bihar,15746006.0,2639043.0,18385049.0
2021-07-09,Chandigarh,483886.0,110610.0,594496.0
2021-07-09,Chhattisgarh,8449013.0,1846188.0,10295201.0
2021-07-09,Delhi,6761670.0,2049346.0,8811016.0
2021-07-09,Goa,904933.0,158124.0,1063057.0
2021-07-09,Gujarat,21193413.0,6159886.0,27353299.0
2021-07-09,Haryana,8055206.0,1713107.0,9768313.0
2021-07-09,Himachal Pradesh,3419934.0,838929.0,4258863.0
2021-07-09,Jammu and Kashmir,4272302.0,816684.0,5088986.0
2021-07-09,Jharkhand,6318626.0,1254799.0,7573425.0
2021-07-09,Karnataka,20709400.0,4567725.0,25277125.0
2021-07-09,Kerala,11454406.0,3958218.0,15412624.0
2021-07-09,Ladakh,180257.0,60561.0,240818.0
2021-07-09,Lakshadweep,47830.0,10455.0,58285.0
2021-07-09,Madhya Pradesh,19555645.0,3673641.0,23229286.0
2021-07-09,Maharashtra,28386834.0,7588525.0,35975359.0
2021-07-09,Manipur,770581.0,83777.0,854358.0
2021-07-09,Meghalaya,706033.0,96032.0,802065.0
2021-07-09,Mizoram,580502.0,86722.0,667224.0
2021-07-09,Nagaland,500265.0,86701.0,586966.0
2021-07-09,Odisha,10683343.0,2693487.0,13376830.0
2021-07-09,Puducherry,473917.0,100944.0,574861.0
2021-07-09,Punjab,6800474.0,1329096.0,8129570.0
2021-07-09,Rajasthan,21609690.0,4589904.0,26199594.0
2021-07-09,Sikkim,440417.0,115683.0,556100.0
2021-07-09,Tamil Nadu,14418168.0,2918241.0,17336409.0
2021-07-09,Telangana,10353234.0,1919742.0,12272976.0
2021-07-09,Tripura,2043421.0,637853.0,2681274.0
2021-07-09,Uttar Pradesh,31128043.0,5689999.0,36818042.0
2021-07-09,Uttarakhand,3882097.0,982302.0,4864399.0
2021-07-09,West Bengal,17633337.0,6220264.0,23853601.0
2021-07-09,Miscellaneous,1738910.0,1530523.0,3269433.0
2021-07-09,India,300742742.0,71453526.0,372196268.0
2021-07-09,Dadra and Nagar Haveli and Daman and Diu,458219.0,57873.0,516092.0
2021-07-10,Andaman and Nicobar Islands,166120.0,56520.0,222640.0
2021-07-10,Andhra Pradesh,13472776.0,3473215.0,16945991.0
2021-07-10,Arunachal Pradesh,590034.0,111666.0,701700.0
2021-07-10,Assam,6566338.0,1345122.0,7911460.0
2021-07-10,Bihar,15882280.0,2674098.0,18556378.0
2021-07-10,Chandigarh,490212.0,115043.0,605255.0
2021-07-10,Chhattisgarh,8498849.0,1865528.0,10364377.0
2021-07-10,Delhi,6814195.0,2076571.0,8890766.0
2021-07-10,Goa,917320.0,166208.0,1083528.0
2021-07-10,Gujarat,21373145.0,6264178.0,27637323.0
2021-07-10,Haryana,8104874.0,1743422.0,9848296.0
2021-07-10,Himachal Pradesh,3423175.0,857856.0,4281031.0
2021-07-10,Jammu and Kashmir,4293976.0,821422.0,5115398.0
2021-07-10,Jharkhand,6368394.0,1281530.0,7649924.0
2021-07-10,Karnataka,20854334.0,4664767.0,25519101.0
2021-07-10,Kerala,11544603.0,4122660.0,15667263.0
2021-07-10,Ladakh,181385.0,60730.0,242115.0
2021-07-10,Lakshadweep,47936.0,10670.0,58606.0
2021-07-10,Madhya Pradesh,20130896.0,3789171.0,23920067.0
2021-07-10,Maharashtra,28600474.0,7744107.0,36344581.0
2021-07-10,Manipur,776564.0,84614.0,861178.0
2021-07-10,Meghalaya,712497.0,97505.0,810002.0
2021-07-10,Mizoram,583307.0,88062.0,671369.0
2021-07-10,Nagaland,502157.0,87758.0,589915.0
2021-07-10,Odisha,10727017.0,2716948.0,13443965.0
2021-07-10,Puducherry,479916.0,107073.0,586989.0
2021-07-10,Punjab,6842476.0,1341758.0,8184234.0
2021-07-10,Rajasthan,21664063.0,4667398.0,26331461.0
2021-07-10,Sikkim,442125.0,118462.0,560587.0
2021-07-10,Tamil Nadu,14464842.0,2940208.0,17405050.0
2021-07-10,Telangana,10417619.0,1977578.0,12395197.0
2021-07-10,Tripura,2058044.0,647462.0,2705506.0
2021-07-10,Uttar Pradesh,31368938.0,5797454.0,37166392.0
2021-07-10,Uttarakhand,3899305.0,990048.0,4889353.0
2021-07-10,West Bengal,17705276.0,6363044.0,24068320.0
2021-07-10,Miscellaneous,1739718.0,1531464.0,3271182.0
2021-07-10,India,303171498.0,72861088.0,376032586.0
2021-07-10,Dadra and Nagar Haveli and Daman and Diu,466318.0,59768.0,526086.0
2021-07-11,Andaman and Nicobar Islands,166343.0,56716.0,223059.0
2021-07-11,Andhra Pradesh,13530304.0,3524470.0,17054774.0
2021-07-11,Arunachal Pradesh,593409.0,112679.0,706088.0
2021-07-11,Assam,6664502.0,1352045.0,8016547.0
2021-07-11,Bihar,15907489.0,2685174.0,18592663.0
2021-07-11,Chandigarh,494636.0,117097.0,611733.0
2021-07-11,Chhattisgarh,8510673.0,1870157.0,10380830.0
2021-07-11,Delhi,6821204.0,2080422.0,8901626.0
2021-07-11,Goa,925118.0,170968.0,1096086.0
2021-07-11,Gujarat,21524646.0,6341638.0,27866284.0
2021-07-11,Haryana,8123747.0,1754981.0,9878728.0
2021-07-11,Himachal Pradesh,3423246.0,858062.0,4281308.0
2021-07-11,Jammu and Kashmir,4314682.0,835458.0,5150140.0
2021-07-11,Jharkhand,6386040.0,1288741.0,7674781.0
2021-07-11,Karnataka,20921191.0,4703519.0,25624710.0
2021-07-11,Kerala,11559011.0,4141963.0,15700974.0
2021-07-11,Ladakh,181815.0,60730.0,242545.0
2021-07-11,Lakshadweep,47993.0,10741.0,58734.0
2021-07-11,Madhya Pradesh,20143924.0,3791057.0,23934981.0
2021-07-11,Maharashtra,28703564.0,7822426.0,36525990.0
2021-07-11,Manipur,781273.0,84767.0,866040.0
2021-07-11,Meghalaya,712955.0,97618.0,810573.0
2021-07-11,Mizoram,583639.0,88062.0,671701.0
2021-07-11,Nagaland,505562.0,88846.0,594408.0
2021-07-11,Odisha,10732741.0,2718827.0,13451568.0
2021-07-11,Puducherry,484491.0,110044.0,594535.0
2021-07-11,Punjab,6866655.0,1345592.0,8212247.0
2021-07-11,Rajasthan,21724229.0,4686607.0,26410836.0
2021-07-11,Sikkim,442125.0,118462.0,560587.0
2021-07-11,Tamil Nadu,14521761.0,2968689.0,17490450.0
2021-07-11,Telangana,10422316.0,1987596.0,12409912.0
2021-07-11,Tripura,2060295.0,648572.0,2708867.0
2021-07-11,Uttar Pradesh,31381029.0,5801264.0,37182293.0
2021-07-11,Uttarakhand,3914022.0,993205.0,4907227.0
2021-07-11,West Bengal,17733441.0,6424246.0,24157687.0
2021-07-11,Miscellaneous,1739847.0,1531874.0,3271721.0
2021-07-11,India,304018852.0,73333649.0,377352501.0
2021-07-11,Dadra and Nagar Haveli and Daman and Diu,468934.0,60334.0,529268.0
2021-07-12,Andaman and Nicobar Islands,168329.0,62169.0,230498.0
2021-07-12,Andhra Pradesh,13680584.0,3677411.0,17357995.0
2021-07-12,Arunachal Pradesh,600181.0,117004.0,717185.0
2021-07-12,Assam,6897620.0,1369094.0,8266714.0
2021-07-12,Bihar,16194053.0,2753207.0,18947260.0
2021-07-12,Chandigarh,500328.0,120393.0,620721.0
2021-07-12,Chhattisgarh,8525185.0,1876146.0,10401331.0
2021-07-12,Dadra and Nagar Haveli and Daman and Diu,476043.0,61578.0,537621.0
2021-07-12,Delhi,6843441.0,2094499.0,8937940.0
2021-07-12,Goa,935700.0,178081.0,1113781.0
2021-07-12,Gujarat,21694626.0,6428436.0,28123062.0
2021-07-12,Haryana,8153323.0,1776998.0,9930321.0
2021-07-12,Himachal Pradesh,3427554.0,891773.0,4319327.0
2021-07-12,Jammu and Kashmir,4339497.0,857065.0,5196562.0
2021-07-12,Jharkhand,6400885.0,1293796.0,7694681.0
2021-07-12,Karnataka,21087588.0,4795478.0,25883066.0
2021-07-12,Kerala,11633745.0,4277703.0,15911448.0
2021-07-12,Ladakh,182438.0,61118.0,243556.0
2021-07-12,Lakshadweep,48058.0,11023.0,59081.0
2021-07-12,Madhya Pradesh,20157526.0,3815988.0,23973514.0
2021-07-12,Maharashtra,28982589.0,8042207.0,37024796.0
2021-07-12,Manipur,794059.0,86318.0,880377.0
2021-07-12,Meghalaya,723853.0,100489.0,824342.0
2021-07-12,Mizoram,588467.0,96562.0,685029.0
2021-07-12,Nagaland,512320.0,94625.0,606945.0
2021-07-12,Odisha,10774116.0,2729001.0,13503117.0
2021-07-12,Puducherry,493551.0,116586.0,610137.0
2021-07-12,Punjab,6986755.0,1428792.0,8415547.0
2021-07-12,Rajasthan,21746650.0,4702524.0,26449174.0
2021-07-12,Sikkim,445999.0,124260.0,570259.0
2021-07-12,Tamil Nadu,14781129.0,3066750.0,17847879.0
2021-07-12,Telangana,10533402.0,2056708.0,12590110.0
2021-07-12,Tripura,2074754.0,659043.0,2733797.0
2021-07-12,Uttar Pradesh,31759463.0,5939597.0,37699060.0
2021-07-12,Uttarakhand,3930271.0,1000918.0,4931189.0
2021-07-12,West Bengal,17798492.0,6558807.0,24357299.0
2021-07-12,Miscellaneous,1740207.0,1532718.0,3272925.0
2021-07-12,India,306612781.0,74854865.0,381467646.0
2021-07-13,Andaman and Nicobar Islands,174389.0,66257.0,240646.0
2021-07-13,Andhra Pradesh,14063743.0,3772529.0,17836272.0
2021-07-13,Arunachal Pradesh,607036.0,120871.0,727907.0
2021-07-13,Assam,6988194.0,1384441.0,8372635.0
2021-07-13,Bihar,16402112.0,2781473.0,19183585.0
2021-07-13,Chandigarh,515329.0,123378.0,638707.0
2021-07-13,Chhattisgarh,8674092.0,1879369.0,10553461.0
2021-07-13,Dadra and Nagar Haveli and Daman and Diu,486920.0,62607.0,549527.0
2021-07-13,Delhi,6957233.0,2131485.0,9088718.0
2021-07-13,Goa,948191.0,184671.0,1132862.0
2021-07-13,Gujarat,21977912.0,6516391.0,28494303.0
2021-07-13,Haryana,8281500.0,1835038.0,10116538.0
2021-07-13,Himachal Pradesh,3487424.0,928925.0,4416349.0
2021-07-13,Jammu and Kashmir,4400294.0,869421.0,5269715.0
2021-07-13,Jharkhand,6525383.0,1348348.0,7873731.0
2021-07-13,Karnataka,21365071.0,4846702.0,26211773.0
2021-07-13,Kerala,11741150.0,4366383.0,16107533.0
2021-07-13,Ladakh,184197.0,61509.0,245706.0
2021-07-13,Lakshadweep,48558.0,11504.0,60062.0
2021-07-13,Madhya Pradesh,20345753.0,3818260.0,24164013.0
2021-07-13,Maharashtra,29348230.0,8168543.0,37516773.0
2021-07-13,Manipur,823351.0,90079.0,913430.0
2021-07-13,Meghalaya,737304.0,103914.0,841218.0
2021-07-13,Mizoram,595382.0,103294.0,698676.0
2021-07-13,Nagaland,521140.0,99423.0,620563.0
2021-07-13,Odisha,10923291.0,2747474.0,13670765.0
2021-07-13,Puducherry,503132.0,119030.0,622162.0
2021-07-13,Punjab,7075101.0,1447226.0,8522327.0
2021-07-13,Rajasthan,22085820.0,4933431.0,27019251.0
2021-07-13,Sikkim,450013.0,125036.0,575049.0
2021-07-13,Tamil Nadu,15160088.0,3143822.0,18303910.0
2021-07-13,Telangana,10699363.0,2121117.0,12820480.0
2021-07-13,Tripura,2103011.0,667511.0,2770522.0
2021-07-13,Uttar Pradesh,32468531.0,6084096.0,38552627.0
2021-07-13,Uttarakhand,3957266.0,1021926.0,4979192.0
2021-07-13,West Bengal,18021482.0,6691305.0,24712787.0
2021-07-13,Miscellaneous,1740553.0,1533607.0,3274160.0
2021-07-13,India,311387539.0,76310396.0,387697935.0
2021-07-14,Andaman and Nicobar Islands,177014.0,69670.0,246684.0
2021-07-14,Andhra Pradesh,14191226.0,3849058.0,18040284.0
2021-07-14,Arunachal Pradesh,611880.0,124519.0,736399.0
2021-07-14,Assam,7042767.0,1432392.0,8475159.0
2021-07-14,Bihar,16478046.0,2826509.0,19304555.0
2021-07-14,Chandigarh,520502.0,126141.0,646643.0
2021-07-14,Chhattisgarh,8715179.0,1912960.0,10628139.0
2021-07-14,Delhi,7002464.0,2151254.0,9153718.0
2021-07-14,Goa,954703.0,190273.0,1144976.0
2021-07-14,Gujarat,21984689.0,6519179.0,28503868.0
2021-07-14,Haryana,8323981.0,1863321.0,10187302.0
2021-07-14,Himachal Pradesh,3491953.0,955322.0,4447275.0
2021-07-14,Jammu and Kashmir,4412222.0,875881.0,5288103.0
2021-07-14,Jharkhand,6585589.0,1384907.0,7970496.0
2021-07-14,Karnataka,21531799.0,4953534.0,26485333.0
2021-07-14,Kerala,11787897.0,4418383.0,16206280.0
2021-07-14,Ladakh,184350.0,61717.0,246067.0
2021-07-14,Lakshadweep,48684.0,11884.0,60568.0
2021-07-14,Madhya Pradesh,20654535.0,3913569.0,24568104.0
2021-07-14,Maharashtra,29557739.0,8366620.0,37924359.0
2021-07-14,Manipur,852513.0,94504.0,947017.0
2021-07-14,Meghalaya,746590.0,106983.0,853573.0
2021-07-14,Mizoram,600309.0,108960.0,709269.0
2021-07-14,Nagaland,528588.0,104707.0,633295.0
2021-07-14,Odisha,10995438.0,2821725.0,13817163.0
2021-07-14,Puducherry,506962.0,121654.0,628616.0
2021-07-14,Punjab,7106538.0,1457346.0,8563884.0
2021-07-14,Rajasthan,22338742.0,5105106.0,27443848.0
2021-07-14,Sikkim,451037.0,125587.0,576624.0
2021-07-14,Tamil Nadu,15323595.0,3226031.0,18549626.0
2021-07-14,Telangana,10707196.0,2133726.0,12840922.0
2021-07-14,Tripura,2109410.0,673197.0,2782607.0
2021-07-14,Uttar Pradesh,32666360.0,6171492.0,38837852.0
2021-07-14,Uttarakhand,3968239.0,1056218.0,5024457.0
2021-07-14,West Bengal,18136408.0,6898498.0,25034906.0
2021-07-14,Miscellaneous,1741146.0,1534472.0,3275618.0
2021-07-14,India,313529502.0,77810989.0,391340491.0
2021-07-14,Dadra and Nagar Haveli and Daman and Diu,493212.0,63690.0,556902.0
2021-07-15,Andaman and Nicobar Islands,178777.0,72480.0,251257.0
2021-07-15,Andhra Pradesh,14242468.0,3887767.0,18130235.0
2021-07-15,Arunachal Pradesh,617911.0,129122.0,747033.0
2021-07-15,Assam,7073864.0,1470340.0,8544204.0
2021-07-15,Bihar,16851101.0,2936264.0,19787365.0
2021-07-15,Chandigarh,525981.0,129198.0,655179.0
2021-07-15,Chhattisgarh,8739390.0,1933214.0,10672604.0
2021-07-15,Delhi,7023654.0,2163251.0,9186905.0
2021-07-15,Goa,960479.0,195403.0,1155882.0
2021-07-15,Gujarat,22155924.0,6606578.0,28762502.0
2021-07-15,Haryana,8367206.0,1891587.0,10258793.0
2021-07-15,Himachal Pradesh,3495564.0,978157.0,4473721.0
2021-07-15,Jammu and Kashmir,4453359.0,911461.0,5364820.0
2021-07-15,Jharkhand,6620402.0,1398718.0,8019120.0
2021-07-15,Karnataka,21610036.0,5004572.0,26614608.0
2021-07-15,Kerala,11856127.0,4504145.0,16360272.0
2021-07-15,Ladakh,184640.0,61903.0,246543.0
2021-07-15,Lakshadweep,48780.0,12364.0,61144.0
2021-07-15,Madhya Pradesh,21030105.0,3986864.0,25016969.0
2021-07-15,Maharashtra,29723378.0,8544945.0,38268323.0
2021-07-15,Manipur,876837.0,97643.0,974480.0
2021-07-15,Meghalaya,758934.0,111547.0,870481.0
2021-07-15,Mizoram,604815.0,116269.0,721084.0
2021-07-15,Nagaland,534677.0,109121.0,643798.0
2021-07-15,Odisha,11092426.0,2924665.0,14017091.0
2021-07-15,Puducherry,510236.0,123679.0,633915.0
2021-07-15,Punjab,7124365.0,1463825.0,8588190.0
2021-07-15,Rajasthan,22373512.0,5127110.0,27500622.0
2021-07-15,Sikkim,455497.0,130608.0,586105.0
2021-07-15,Tamil Nadu,15444736.0,3287279.0,18732015.0
2021-07-15,Telangana,10762048.0,2200543.0,12962591.0
2021-07-15,Tripura,2126208.0,682453.0,2808661.0
2021-07-15,Uttar Pradesh,33212075.0,6308010.0,39520085.0
2021-07-15,Uttarakhand,3992337.0,1100284.0,5092621.0
2021-07-15,West Bengal,18247588.0,7026027.0,25273615.0
2021-07-15,Miscellaneous,1741615.0,1535668.0,3277283.0
2021-07-15,India,316116189.0,79227578.0,395343767.0
2021-07-15,Dadra and Nagar Haveli and Daman and Diu,499137.0,64514.0,563651.0
2021-07-16,Andaman and Nicobar Islands,179882.0,74953.0,254835.0
2021-07-16,Andhra Pradesh,14395900.0,3996596.0,18392496.0
2021-07-16,Arunachal Pradesh,623199.0,133302.0,756501.0
2021-07-16,Assam,7145771.0,1497988.0,8643759.0
2021-07-16,Bihar,17089841.0,3004482.0,20094323.0
2021-07-16,Chandigarh,531740.0,132606.0,664346.0
2021-07-16,Chhattisgarh,8746964.0,1939507.0,10686471.0
2021-07-16,Dadra and Nagar Haveli and Daman and Diu,505781.0,65426.0,571207.0
2021-07-16,Delhi,7086074.0,2188248.0,9274322.0
2021-07-16,Goa,965882.0,200827.0,1166709.0
2021-07-16,Gujarat,22342350.0,6695070.0,29037420.0
2021-07-16,Haryana,8457136.0,1955894.0,10413030.0
2021-07-16,Himachal Pradesh,3498848.0,1001930.0,4500778.0
2021-07-16,Jammu and Kashmir,4489837.0,948165.0,5438002.0
2021-07-16,Jharkhand,6727894.0,1460240.0,8188134.0
2021-07-16,Karnataka,21741980.0,5109400.0,26851380.0
2021-07-16,Kerala,11918696.0,4567395.0,16486091.0
2021-07-16,Ladakh,184757.0,62019.0,246776.0
2021-07-16,Lakshadweep,48893.0,12744.0,61637.0
2021-07-16,Madhya Pradesh,21039211.0,3988845.0,25028056.0
2021-07-16,Maharashtra,30053656.0,8841609.0,38895265.0
2021-07-16,Manipur,901374.0,100173.0,1001547.0
2021-07-16,Meghalaya,769936.0,116645.0,886581.0
2021-07-16,Mizoram,608489.0,125152.0,733641.0
2021-07-16,Nagaland,541770.0,111824.0,653594.0
2021-07-16,Odisha,11147349.0,2996773.0,14144122.0
2021-07-16,Puducherry,513783.0,125866.0,639649.0
2021-07-16,Punjab,7230791.0,1537444.0,8768235.0
2021-07-16,Rajasthan,22426945.0,5214913.0,27641858.0
2021-07-16,Sikkim,461643.0,134333.0,595976.0
2021-07-16,Tamil Nadu,15657545.0,3374362.0,19031907.0
2021-07-16,Telangana,10833370.0,2315143.0,13148513.0
2021-07-16,Tripura,2137905.0,690001.0,2827906.0
2021-07-16,Uttar Pradesh,33523481.0,6412237.0,39935718.0
2021-07-16,Uttarakhand,4014370.0,1130985.0,5145355.0
2021-07-16,West Bengal,18379958.0,7230472.0,25610430.0
2021-07-16,Miscellaneous,1742225.0,1537084.0,3279309.0
2021-07-16,India,318665226.0,81030653.0,399695879.0
2021-07-17,Andaman and Nicobar Islands,180673.0,77199.0,257872.0
2021-07-17,Andhra Pradesh,14507827.0,4118077.0,18625904.0
2021-07-17,Arunachal Pradesh,627397.0,136454.0,763851.0
2021-07-17,Assam,7237347.0,1526782.0,8764129.0
2021-07-17,Bihar,17558850.0,3110684.0,20669534.0
2021-07-17,Chandigarh,538909.0,137245.0,676154.0
2021-07-17,Chhattisgarh,8858395.0,2013866.0,10872261.0
2021-07-17,Dadra and Nagar Haveli and Daman and Diu,510842.0,66554.0,577396.0
2021-07-17,Delhi,7134416.0,2211701.0,9346117.0
2021-07-17,Goa,975773.0,208661.0,1184434.0
2021-07-17,Gujarat,22562614.0,6788579.0,29351193.0
2021-07-17,Haryana,8514229.0,1995319.0,10509548.0
2021-07-17,Himachal Pradesh,3505004.0,1039787.0,4544791.0
2021-07-17,Jammu and Kashmir,4513138.0,969375.0,5482513.0
2021-07-17,Jharkhand,6795195.0,1484056.0,8279251.0
2021-07-17,Karnataka,21951515.0,5260196.0,27211711.0
2021-07-17,Kerala,11989687.0,4660798.0,16650485.0
2021-07-17,Ladakh,184970.0,62169.0,247139.0
2021-07-17,Lakshadweep,48946.0,13010.0,61956.0
2021-07-17,Madhya Pradesh,21169505.0,4014121.0,25183626.0
2021-07-17,Maharashtra,30339937.0,9042920.0,39382857.0
2021-07-17,Manipur,923130.0,104020.0,1027150.0
2021-07-17,Meghalaya,777488.0,119748.0,897236.0
2021-07-17,Mizoram,609286.0,127508.0,736794.0
2021-07-17,Nagaland,545016.0,112838.0,657854.0
2021-07-17,Odisha,11189886.0,3071920.0,14261806.0
2021-07-17,Puducherry,517865.0,127803.0,645668.0
2021-07-17,Punjab,7248541.0,1550517.0,8799058.0
2021-07-17,Rajasthan,22827349.0,5515589.0,28342938.0
2021-07-17,Sikkim,464383.0,136099.0,600482.0
2021-07-17,Tamil Nadu,15926560.0,3458016.0,19384576.0
2021-07-17,Telangana,10868400.0,2399366.0,13267766.0
2021-07-17,Tripura,2140335.0,692203.0,2832538.0
2021-07-17,Uttar Pradesh,33831002.0,6521498.0,40352500.0
2021-07-17,Uttarakhand,4036250.0,1165577.0,5201827.0
2021-07-17,West Bengal,18540767.0,7460076.0,26000843.0
2021-07-17,Miscellaneous,1742335.0,1537622.0,3279957.0
2021-07-17,India,321893762.0,83037953.0,404931715.0
2021-07-18,Andaman and Nicobar Islands,180805.0,77305.0,258110.0
2021-07-18,Andhra Pradesh,14513707.0,4135345.0,18649052.0
2021-07-18,Arunachal Pradesh,629672.0,137391.0,767063.0
2021-07-18,Assam,7250360.0,1532179.0,8782539.0
2021-07-18,Bihar,17763091.0,3153703.0,20916794.0
2021-07-18,Chandigarh,544177.0,140240.0,684417.0
2021-07-18,Chhattisgarh,8904619.0,2038503.0,10943122.0
2021-07-18,Dadra and Nagar Haveli and Daman and Diu,511630.0,66824.0,578454.0
2021-07-18,Delhi,7141469.0,2216009.0,9357478.0
2021-07-18,Goa,978988.0,211650.0,1190638.0
2021-07-18,Gujarat,22564829.0,6789931.0,29354760.0
2021-07-18,Haryana,8558973.0,2019623.0,10578596.0
2021-07-18,Himachal Pradesh,3505080.0,1039803.0,4544883.0
2021-07-18,Jammu and Kashmir,4544747.0,991028.0,5535775.0
2021-07-18,Jharkhand,6824187.0,1492782.0,8316969.0
2021-07-18,Karnataka,22018866.0,5305571.0,27324437.0
2021-07-18,Kerala,12021047.0,4683247.0,16704294.0
2021-07-18,Ladakh,185017.0,62182.0,247199.0
2021-07-18,Lakshadweep,49004.0,13017.0,62021.0
2021-07-18,Madhya Pradesh,21176794.0,4015364.0,25192158.0
2021-07-18,Maharashtra,30417049.0,9096030.0,39513079.0
2021-07-18,Manipur,929565.0,104465.0,1034030.0
2021-07-18,Meghalaya,777736.0,119885.0,897621.0
2021-07-18,Mizoram,609380.0,127514.0,736894.0
2021-07-18,Nagaland,550505.0,114773.0,665278.0
2021-07-18,Odisha,11197465.0,3078500.0,14275965.0
2021-07-18,Puducherry,518970.0,128154.0,647124.0
2021-07-18,Punjab,7251374.0,1552932.0,8804306.0
2021-07-18,Rajasthan,23104608.0,5624046.0,28728654.0
2021-07-18,Sikkim,464508.0,136108.0,600616.0
2021-07-18,Tamil Nadu,16014736.0,3483035.0,19497771.0
2021-07-18,Telangana,10872534.0,2407855.0,13280389.0
2021-07-18,Tripura,2141163.0,692737.0,2833900.0
2021-07-18,Uttar Pradesh,33842285.0,6525898.0,40368183.0
2021-07-18,Uttarakhand,4052746.0,1177604.0,5230350.0
2021-07-18,West Bengal,18590415.0,7508202.0,26098617.0
2021-07-18,Miscellaneous,1742335.0,1537622.0,3279957.0
2021-07-18,India,322944436.0,83537057.0,406481493.0
2021-07-19,Andaman and Nicobar Islands,181725.0,79542.0,261267.0
2021-07-19,Andhra Pradesh,14559253.0,4238908.0,18798161.0
2021-07-19,Arunachal Pradesh,635285.0,141833.0,777118.0
2021-07-19,Assam,7382885.0,1557222.0,8940107.0
2021-07-19,Bihar,18116037.0,3227229.0,21343266.0
2021-07-19,Chandigarh,549385.0,143843.0,693228.0
2021-07-19,Chhattisgarh,9006605.0,2093764.0,11100369.0
2021-07-19,Dadra and Nagar Haveli and Daman and Diu,514774.0,67549.0,582323.0
2021-07-19,Delhi,7158176.0,2225291.0,9383467.0
2021-07-19,Goa,985642.0,216947.0,1202589.0
2021-07-19,Gujarat,22850251.0,6902088.0,29752339.0
2021-07-19,Haryana,8633560.0,2062920.0,10696480.0
2021-07-19,Himachal Pradesh,3542306.0,1065433.0,4607739.0
2021-07-19,Jammu and Kashmir,4586665.0,1036891.0,5623556.0
2021-07-19,Jharkhand,6849074.0,1500637.0,8349711.0
2021-07-19,Karnataka,22188552.0,5408325.0,27596877.0
2021-07-19,Kerala,12157109.0,4901973.0,17059082.0
2021-07-19,Ladakh,185146.0,62381.0,247527.0
2021-07-19,Lakshadweep,49064.0,13282.0,62346.0
2021-07-19,Madhya Pradesh,21552669.0,4127473.0,25680142.0
2021-07-19,Maharashtra,30636740.0,9275340.0,39912080.0
2021-07-19,Manipur,947072.0,110389.0,1057461.0
2021-07-19,Meghalaya,788294.0,126750.0,915044.0
2021-07-19,Mizoram,614394.0,137962.0,752356.0
2021-07-19,Nagaland,560660.0,118686.0,679346.0
2021-07-19,Odisha,11330737.0,3242484.0,14573221.0
2021-07-19,Puducherry,523893.0,130293.0,654186.0
2021-07-19,Punjab,7259314.0,1558644.0,8817958.0
2021-07-19,Rajasthan,23295731.0,5709586.0,29005317.0
2021-07-19,Sikkim,465924.0,136777.0,602701.0
2021-07-19,Tamil Nadu,16214280.0,3536983.0,19751263.0
2021-07-19,Telangana,10941218.0,2512879.0,13454097.0
2021-07-19,Tripura,2153732.0,702134.0,2855866.0
2021-07-19,Uttar Pradesh,34394183.0,6657551.0,41051734.0
2021-07-19,Uttarakhand,4088707.0,1210234.0,5298941.0
2021-07-19,West Bengal,18751077.0,7674598.0,26425675.0
2021-07-19,Miscellaneous,1742664.0,1538797.0,3281461.0
2021-07-19,India,326392783.0,85453618.0,411846401.0
2021-07-20,Andaman and Nicobar Islands,184157.0,81542.0,265699.0
2021-07-20,Andhra Pradesh,14668538.0,4368048.0,19036586.0
2021-07-20,Arunachal Pradesh,638807.0,145038.0,783845.0
2021-07-20,Assam,7498423.0,1587248.0,9085671.0
2021-07-20,Bihar,18258322.0,3261315.0,21519637.0
2021-07-20,Chandigarh,554918.0,148571.0,703489.0
2021-07-20,Chhattisgarh,9094569.0,2136050.0,11230619.0
2021-07-20,Dadra and Nagar Haveli and Daman and Diu,518047.0,68353.0,586400.0
2021-07-20,Delhi,7200320.0,2255149.0,9455469.0
2021-07-20,Goa,990913.0,222451.0,1213364.0
2021-07-20,Gujarat,23145616.0,7019612.0,30165228.0
2021-07-20,Haryana,8692616.0,2100748.0,10793364.0
2021-07-20,Himachal Pradesh,3593645.0,1089926.0,4683571.0
2021-07-20,Jammu and Kashmir,4615769.0,1061657.0,5677426.0
2021-07-20,Jharkhand,6864456.0,1506797.0,8371253.0
2021-07-20,Karnataka,22305056.0,5475128.0,27780184.0
2021-07-20,Kerala,12277846.0,5051565.0,17329411.0
2021-07-20,Ladakh,185298.0,62526.0,247824.0
2021-07-20,Lakshadweep,49196.0,13519.0,62715.0
2021-07-20,Madhya Pradesh,21562031.0,4130311.0,25692342.0
2021-07-20,Maharashtra,30752113.0,9356191.0,40108304.0
2021-07-20,Manipur,965573.0,116575.0,1082148.0
2021-07-20,Meghalaya,799437.0,134274.0,933711.0
2021-07-20,Mizoram,619675.0,149231.0,768906.0
2021-07-20,Nagaland,570016.0,122546.0,692562.0
2021-07-20,Odisha,11442447.0,3348631.0,14791078.0
2021-07-20,Puducherry,527972.0,132046.0,660018.0
2021-07-20,Punjab,7265160.0,1562970.0,8828130.0
2021-07-20,Rajasthan,23367032.0,5745243.0,29112275.0
2021-07-20,Sikkim,471162.0,139022.0,610184.0
2021-07-20,Tamil Nadu,16353113.0,3568532.0,19921645.0
